Batch,Instrument,QC Name,Date QC,Analyte,Result
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS2,2025-05-30,Tyr,256.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS3,2025-05-30,Tyr,1003.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS1,2025-05-30,Tyr,68.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS2,2025-05-30,Tyr,263.0
ENBS_250530_ISCHK,SCIEX-Wallace,ENBS3,2025-05-30,Tyr,994.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,Tyr,69.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,Tyr,237.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,Tyr,992.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,Tyr,71.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,Tyr,236.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,Tyr,951.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,Tyr,66.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,Tyr,237.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,Tyr,866.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS1,2025-05-30,Tyr,63.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS2,2025-05-30,Tyr,248.0
ENBS_250530_BATCH,SCIEX-Wallace,ENBS3,2025-05-30,Tyr,878.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Tyr,63.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Tyr,220.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Tyr,896.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Tyr,78.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Tyr,225.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Tyr,886.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Tyr,67.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Tyr,237.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Tyr,989.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Tyr,65.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Tyr,227.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Tyr,1055.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Tyr,61.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Tyr,231.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Tyr,938.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS1,2025-06-02,Tyr,65.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS2,2025-06-02,Tyr,242.0
ENBS_250602_BATCH,SCIEX-Gromit,ENBS3,2025-06-02,Tyr,936.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Tyr,68.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Tyr,248.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Tyr,930.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Tyr,72.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Tyr,263.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Tyr,1261.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Tyr,71.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Tyr,237.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Tyr,892.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Tyr,62.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Tyr,216.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Tyr,950.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Tyr,67.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Tyr,212.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Tyr,883.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Tyr,65.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Tyr,241.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Tyr,919.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Tyr,58.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Tyr,222.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Tyr,881.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS1,2025-06-03,Tyr,70.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS2,2025-06-03,Tyr,221.0
ENBS_250603_BATCH,SCIEX-Wallace,ENBS3,2025-06-03,Tyr,942.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Tyr,66.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Tyr,235.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Tyr,1031.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Tyr,65.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Tyr,229.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Tyr,1003.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Tyr,65.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Tyr,242.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Tyr,984.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Tyr,68.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Tyr,257.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Tyr,981.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Tyr,61.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Tyr,224.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Tyr,938.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS1,2025-06-04,Tyr,65.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS2,2025-06-04,Tyr,224.0
ENBS_250604_BATCH,SCIEX-Gromit,ENBS3,2025-06-04,Tyr,1034.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,Tyr,62.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,Tyr,232.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,Tyr,950.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,Tyr,60.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,Tyr,222.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,Tyr,930.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,Tyr,68.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,Tyr,226.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,Tyr,989.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS1,2025-06-05,Tyr,66.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS2,2025-06-05,Tyr,247.0
ENBS_250605_BATCH,SCIEX-Wallace,ENBS3,2025-06-05,Tyr,987.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,Tyr,61.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,Tyr,235.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,Tyr,1009.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,Tyr,64.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,Tyr,247.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,Tyr,985.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,Tyr,67.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,Tyr,238.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,Tyr,1038.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS1,2025-06-06,Tyr,59.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS2,2025-06-06,Tyr,248.0
ENBS_250606_BATCH,SCIEX-Gromit,ENBS3,2025-06-06,Tyr,1039.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Tyr,65.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Tyr,240.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Tyr,1015.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Tyr,69.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Tyr,244.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Tyr,1037.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Tyr,70.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Tyr,231.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Tyr,1015.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Tyr,70.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Tyr,223.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Tyr,907.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Tyr,66.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Tyr,256.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Tyr,889.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Tyr,81.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Tyr,238.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Tyr,1001.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Tyr,62.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Tyr,238.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Tyr,892.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS1,2025-06-09,Tyr,61.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS2,2025-06-09,Tyr,245.0
ENBS_250609_BATCH,SCIEX-Wallace,ENBS3,2025-06-09,Tyr,967.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,Tyr,64.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,Tyr,239.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,Tyr,983.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,Tyr,68.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,Tyr,243.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,Tyr,945.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,Tyr,64.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,Tyr,235.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,Tyr,912.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS1,2025-06-10,Tyr,71.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS2,2025-06-10,Tyr,224.0
ENBS_250610_BATCH,SCIEX-Gromit,ENBS3,2025-06-10,Tyr,862.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,Tyr,68.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,Tyr,235.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,Tyr,1006.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,Tyr,67.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,Tyr,231.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,Tyr,958.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,Tyr,75.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,Tyr,230.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,Tyr,914.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,Tyr,73.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,Tyr,239.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,Tyr,905.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,Tyr,71.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,Tyr,220.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,Tyr,929.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,Tyr,66.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,Tyr,244.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,Tyr,949.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,Tyr,76.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,Tyr,239.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,Tyr,957.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS1,2025-06-11,Tyr,72.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS2,2025-06-11,Tyr,229.0
ENBS_250611_BATCH,SCIEX-Wallace,ENBS3,2025-06-11,Tyr,890.0
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS1,2025-06-12,Tyr,60.0
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS2,2025-06-12,Tyr,232.0
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS3,2025-06-12,Tyr,951.0
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS1,2025-06-12,Tyr,63.0
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS2,2025-06-12,Tyr,270.0
ENBS_250612_ISCHK,SCIEX-Gromit,ENBS3,2025-06-12,Tyr,999.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,Tyr,60.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,Tyr,229.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,Tyr,903.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,Tyr,62.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,Tyr,247.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,Tyr,920.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,Tyr,63.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,Tyr,226.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,Tyr,1100.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,Tyr,72.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,Tyr,241.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,Tyr,991.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,Tyr,67.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,Tyr,240.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,Tyr,888.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS1,2025-06-12,Tyr,68.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS2,2025-06-12,Tyr,255.0
ENBS_250612_BATCH,SCIEX-Gromit,ENBS3,2025-06-12,Tyr,994.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,Tyr,67.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,Tyr,229.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,Tyr,911.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,Tyr,63.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,Tyr,225.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,Tyr,950.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,Tyr,65.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,Tyr,248.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,Tyr,1002.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,Tyr,66.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,Tyr,251.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,Tyr,957.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,Tyr,66.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,Tyr,241.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,Tyr,894.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS1,2025-06-13,Tyr,64.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS2,2025-06-13,Tyr,267.0
ENBS_250613_BATCH,SCIEX-Wallace,ENBS3,2025-06-13,Tyr,961.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,Tyr,59.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,Tyr,207.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,Tyr,901.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,Tyr,59.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,Tyr,239.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,Tyr,953.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,Tyr,64.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,Tyr,237.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,Tyr,891.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,Tyr,60.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,Tyr,224.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,Tyr,902.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,Tyr,69.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,Tyr,223.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,Tyr,815.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS1,2025-06-16,Tyr,59.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS2,2025-06-16,Tyr,231.0
ENBS_250616_BATCH,SCIEX-Gromit,ENBS3,2025-06-16,Tyr,939.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,Tyr,55.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,Tyr,221.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,Tyr,868.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,Tyr,53.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,Tyr,231.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,Tyr,933.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,Tyr,63.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,Tyr,243.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,Tyr,879.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,Tyr,69.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,Tyr,227.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,Tyr,893.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,Tyr,61.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,Tyr,226.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,Tyr,881.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS1,2025-06-17,Tyr,59.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS2,2025-06-17,Tyr,229.0
ENBS_250617_BATCH,SCIEX-Wallace,ENBS3,2025-06-17,Tyr,882.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS1,2025-06-18,Tyr,55.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS2,2025-06-18,Tyr,219.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS3,2025-06-18,Tyr,874.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS1,2025-06-18,Tyr,61.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS2,2025-06-18,Tyr,232.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS3,2025-06-18,Tyr,891.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS1,2025-06-18,Tyr,58.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS2,2025-06-18,Tyr,224.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS3,2025-06-18,Tyr,939.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS1,2025-06-18,Tyr,58.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS2,2025-06-18,Tyr,225.0
ENBS_250618_BATCH,SCIEX-Gromit,ENBS3,2025-06-18,Tyr,885.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,Tyr,62.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,Tyr,236.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,Tyr,965.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,Tyr,61.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,Tyr,229.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,Tyr,854.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,Tyr,61.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,Tyr,243.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,Tyr,1023.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,Tyr,59.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,Tyr,257.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,Tyr,870.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,Tyr,57.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,Tyr,232.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,Tyr,961.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS1,2025-06-19,Tyr,61.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS2,2025-06-19,Tyr,229.0
ENBS_250619_BATCH,SCIEX-Gromit,ENBS3,2025-06-19,Tyr,899.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS1,2025-06-20,Tyr,61.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS2,2025-06-20,Tyr,215.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS3,2025-06-20,Tyr,893.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS1,2025-06-20,Tyr,61.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS2,2025-06-20,Tyr,226.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS3,2025-06-20,Tyr,805.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS1,2025-06-20,Tyr,58.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS2,2025-06-20,Tyr,214.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS3,2025-06-20,Tyr,948.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS1,2025-06-20,Tyr,58.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS2,2025-06-20,Tyr,242.0
ENBS_250620_BATCH,SCIEX-Gromit,ENBS3,2025-06-20,Tyr,853.0
ENBS_250623_EQARI,SCIEX-Gromit,ENBS1,2025-06-23,Tyr,65.0
ENBS_250623_EQARI,SCIEX-Gromit,ENBS2,2025-06-23,Tyr,246.0
ENBS_250623_EQARI,SCIEX-Gromit,ENBS3,2025-06-23,Tyr,948.0
ENBS_250623_EQARI,SCIEX-Gromit,ENBS1,2025-06-23,Tyr,62.0
ENBS_250623_EQARI,SCIEX-Gromit,ENBS2,2025-06-23,Tyr,234.0
ENBS_250623_EQARI,SCIEX-Gromit,ENBS3,2025-06-23,Tyr,863.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS1,2025-06-23,Tyr,60.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS2,2025-06-23,Tyr,227.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS3,2025-06-23,Tyr,920.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS1,2025-06-23,Tyr,61.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS2,2025-06-23,Tyr,244.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS3,2025-06-23,Tyr,915.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS1,2025-06-23,Tyr,62.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS2,2025-06-23,Tyr,228.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS3,2025-06-23,Tyr,945.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS1,2025-06-23,Tyr,60.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS2,2025-06-23,Tyr,224.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS3,2025-06-23,Tyr,985.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS1,2025-06-23,Tyr,61.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS2,2025-06-23,Tyr,223.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS3,2025-06-23,Tyr,880.0
ENBS_250623_BATCH,SCIEX-Gromit,ENBS1,2025-06-23,Tyr,61.0
